index	captionID	pairID	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	gold_label
1399	2773474615.jpg#1	2773474615.jpg#1r1e	( ( ( A woman ) ( in ( a ( floral dress ) ) ) ) ( ( talks ( to ( children ( in ( front ( of ( a van ) ) ) ) ) ) ) . ) )	( ( A woman ) ( ( is ( talking ( to children ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN in) (NP (DT a) (JJ floral) (NN dress)))) (VP (VBZ talks) (PP (TO to) (NP (NP (NNS children)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN van)))))))) (. .)))	(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG talking) (PP (TO to) (NP (NNS children))))) (. .)))	A woman in a floral dress talks to children in front of a van.	A woman is talking to children.	entailment	entailment
1400	2773474615.jpg#1	2773474615.jpg#1r1n	( ( ( A woman ) ( in ( a ( floral dress ) ) ) ) ( ( talks ( to ( children ( in ( front ( of ( a van ) ) ) ) ) ) ) . ) )	( ( ( A lady ) ( in ( a dress ) ) ) ( ( is ( ( taking kids ) ( to ( a museum ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN in) (NP (DT a) (JJ floral) (NN dress)))) (VP (VBZ talks) (PP (TO to) (NP (NP (NNS children)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN van)))))))) (. .)))	(ROOT (S (NP (NP (DT A) (NN lady)) (PP (IN in) (NP (DT a) (NN dress)))) (VP (VBZ is) (VP (VBG taking) (NP (NNS kids)) (PP (TO to) (NP (DT a) (NN museum))))) (. .)))	A woman in a floral dress talks to children in front of a van.	A lady in a dress is taking kids to a museum.	neutral	neutral
1401	2773474615.jpg#1	2773474615.jpg#1r1c	( ( ( A woman ) ( in ( a ( floral dress ) ) ) ) ( ( talks ( to ( children ( in ( front ( of ( a van ) ) ) ) ) ) ) . ) )	( ( A woman ) ( ( is ( screaming ( at ( her kid ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN in) (NP (DT a) (JJ floral) (NN dress)))) (VP (VBZ talks) (PP (TO to) (NP (NP (NNS children)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN van)))))))) (. .)))	(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG screaming) (PP (IN at) (NP (PRP$ her) (NN kid))))) (. .)))	A woman in a floral dress talks to children in front of a van.	A woman is screaming at her kid.	contradiction	contradiction
1402	3441511444.jpg#3	3441511444.jpg#3r1n	( ( ( Two men ) with ) ( ( ( heads down ) ( signing ( a paper ) ) ) . ) )	( ( The men ) ( ( are ( signing ( their names ) ) ) . ) )	(ROOT (S (NP (NP (CD Two) (NNS men)) (PP (IN with))) (VP (VBZ heads) (PRT (RP down)) (S (VP (VBG signing) (NP (DT a) (NN paper))))) (. .)))	(ROOT (S (NP (DT The) (NNS men)) (VP (VBP are) (VP (VBG signing) (NP (PRP$ their) (NNS names)))) (. .)))	Two men with heads down signing a paper.	The men are signing their names.	neutral	neutral	entailment	neutral	neutral	neutral
1403	3441511444.jpg#3	3441511444.jpg#3r1c	( ( ( Two men ) with ) ( ( ( heads down ) ( signing ( a paper ) ) ) . ) )	( ( The men ) ( ( ( jump off ) ( a bridge ) ) . ) )	(ROOT (S (NP (NP (CD Two) (NNS men)) (PP (IN with))) (VP (VBZ heads) (PRT (RP down)) (S (VP (VBG signing) (NP (DT a) (NN paper))))) (. .)))	(ROOT (S (NP (DT The) (NNS men)) (VP (VBP jump) (PRT (RP off)) (NP (DT a) (NN bridge))) (. .)))	Two men with heads down signing a paper.	The men jump off a bridge.	contradiction	contradiction
1404	3441511444.jpg#3	3441511444.jpg#3r1e	( ( ( Two men ) with ) ( ( ( heads down ) ( signing ( a paper ) ) ) . ) )	( ( The ( two men ) ) ( ( sign something ) . ) )	(ROOT (S (NP (NP (CD Two) (NNS men)) (PP (IN with))) (VP (VBZ heads) (PRT (RP down)) (S (VP (VBG signing) (NP (DT a) (NN paper))))) (. .)))	(ROOT (S (NP (DT The) (CD two) (NNS men)) (VP (VB sign) (NP (NN something))) (. .)))	Two men with heads down signing a paper.	The two men sign something.	entailment	entailment
1405	6526219567.jpg#2	6526219567.jpg#2r1e	( ( ( ( ( A man ) and ) ( a woman ) ) ( having ( ( an ( intimate conversation ) ) ( in ( front ( a statue ) ) ) ) ) ) . )	( ( A couple ) ( are ( having ( a conversation ) ) ) )	(ROOT (NP (NP (NP (DT A) (NN man)) (CC and) (NP (DT a) (NN woman))) (VP (VBG having) (NP (NP (DT an) (JJ intimate) (NN conversation)) (PP (IN in) (NP (JJ front) (DT a) (NN statue))))) (. .)))	(ROOT (S (NP (DT A) (NN couple)) (VP (VBP are) (VP (VBG having) (NP (DT a) (NN conversation))))))	A man and a woman having an intimate conversation in front a statue.	A couple are having a conversation	entailment	entailment
1406	6526219567.jpg#2	6526219567.jpg#2r1c	( ( ( ( ( A man ) and ) ( a woman ) ) ( having ( ( an ( intimate conversation ) ) ( in ( front ( a statue ) ) ) ) ) ) . )	( ( A couple ) ( ( are ( having ( dinner ( in ( a restaurant ) ) ) ) ) . ) )	(ROOT (NP (NP (NP (DT A) (NN man)) (CC and) (NP (DT a) (NN woman))) (VP (VBG having) (NP (NP (DT an) (JJ intimate) (NN conversation)) (PP (IN in) (NP (JJ front) (DT a) (NN statue))))) (. .)))	(ROOT (S (NP (DT A) (NN couple)) (VP (VBP are) (VP (VBG having) (NP (NP (NN dinner)) (PP (IN in) (NP (DT a) (NN restaurant)))))) (. .)))	A man and a woman having an intimate conversation in front a statue.	A couple are having dinner in a restaurant.	contradiction	contradiction
1407	6526219567.jpg#2	6526219567.jpg#2r1n	( ( ( ( ( A man ) and ) ( a woman ) ) ( having ( ( an ( intimate conversation ) ) ( in ( front ( a statue ) ) ) ) ) ) . )	( ( A couple ) ( are ( discussing ( vacation plans ) ) ) )	(ROOT (NP (NP (NP (DT A) (NN man)) (CC and) (NP (DT a) (NN woman))) (VP (VBG having) (NP (NP (DT an) (JJ intimate) (NN conversation)) (PP (IN in) (NP (JJ front) (DT a) (NN statue))))) (. .)))	(ROOT (S (NP (DT A) (NN couple)) (VP (VBP are) (VP (VBG discussing) (NP (NN vacation) (NNS plans))))))	A man and a woman having an intimate conversation in front a statue.	A couple are discussing vacation plans	neutral	neutral
1408	2936881937.jpg#3	2936881937.jpg#3r1c	( ( ( A man ) ( in ( a ( Tour ( De ( Force shirt ) ) ) ) ) ) ( ( is ( working ( on ( a bicycle ) ) ) ) . ) )	( ( A woman ) ( ( is biking ) . ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (NNP Tour) (NNP De) (NNP Force) (NN shirt)))) (VP (VBZ is) (VP (VBG working) (PP (IN on) (NP (DT a) (NN bicycle))))) (. .)))	(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (NP (NN biking))) (. .)))	A man in a Tour De Force shirt is working on a bicycle.	A woman is biking.	contradiction	contradiction
1409	2936881937.jpg#3	2936881937.jpg#3r1n	( ( ( A man ) ( in ( a ( Tour ( De ( Force shirt ) ) ) ) ) ) ( ( is ( working ( on ( a bicycle ) ) ) ) . ) )	( ( A man ) ( ( is ( working ( on ( his ( favorite bike ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (NNP Tour) (NNP De) (NNP Force) (NN shirt)))) (VP (VBZ is) (VP (VBG working) (PP (IN on) (NP (DT a) (NN bicycle))))) (. .)))	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG working) (PP (IN on) (NP (PRP$ his) (JJ favorite) (NN bike))))) (. .)))	A man in a Tour De Force shirt is working on a bicycle.	A man is working on his favorite bike.	neutral	neutral
1410	2936881937.jpg#3	2936881937.jpg#3r1e	( ( ( A man ) ( in ( a ( Tour ( De ( Force shirt ) ) ) ) ) ) ( ( is ( working ( on ( a bicycle ) ) ) ) . ) )	( ( A man ) ( ( is ( working ( on ( a bike ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (NNP Tour) (NNP De) (NNP Force) (NN shirt)))) (VP (VBZ is) (VP (VBG working) (PP (IN on) (NP (DT a) (NN bicycle))))) (. .)))	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG working) (PP (IN on) (NP (DT a) (NN bike))))) (. .)))	A man in a Tour De Force shirt is working on a bicycle.	A man is working on a bike.	entailment	entailment
1411	2071705189.jpg#1	2071705189.jpg#1r1n	( ( ( A ( young toddler ) ) ( wearing ( pink sandals ) ) ) ( ( is ( walking ( on ( hopscotch numbers ) ) ) ) . ) )	( ( A ( young girl ) ) ( ( ( wears ( ( sandals and ) walks ) ) ( on ( hopscotch numbers ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (JJ young) (NN toddler)) (VP (VBG wearing) (NP (JJ pink) (NNS sandals)))) (VP (VBZ is) (VP (VBG walking) (PP (IN on) (NP (NN hopscotch) (NNS numbers))))) (. .)))	(ROOT (S (NP (DT A) (JJ young) (NN girl)) (VP (VBZ wears) (NP (NNS sandals) (CC and) (NNS walks)) (PP (IN on) (NP (NN hopscotch) (NNS numbers)))) (. .)))	A young toddler wearing pink sandals is walking on hopscotch numbers.	A young girl wears sandals and walks on hopscotch numbers.	neutral	neutral	entailment	neutral	entailment	neutral
1412	2071705189.jpg#1	2071705189.jpg#1r1c	( ( ( A ( young toddler ) ) ( wearing ( pink sandals ) ) ) ( ( is ( walking ( on ( hopscotch numbers ) ) ) ) . ) )	( ( ( A ( grown man ) ) ( wearing ( pink sandals ) ) ) ( ( plays hopscotch ) . ) )	(ROOT (S (NP (NP (DT A) (JJ young) (NN toddler)) (VP (VBG wearing) (NP (JJ pink) (NNS sandals)))) (VP (VBZ is) (VP (VBG walking) (PP (IN on) (NP (NN hopscotch) (NNS numbers))))) (. .)))	(ROOT (S (NP (NP (DT A) (JJ grown) (NN man)) (VP (VBG wearing) (NP (JJ pink) (NNS sandals)))) (VP (VBZ plays) (NP (NN hopscotch))) (. .)))	A young toddler wearing pink sandals is walking on hopscotch numbers.	A grown man wearing pink sandals plays hopscotch.	contradiction	contradiction
1413	2071705189.jpg#1	2071705189.jpg#1r1e	( ( ( A ( young toddler ) ) ( wearing ( pink sandals ) ) ) ( ( is ( walking ( on ( hopscotch numbers ) ) ) ) . ) )	( ( A baby ) ( ( walks ( on ( the ground ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (JJ young) (NN toddler)) (VP (VBG wearing) (NP (JJ pink) (NNS sandals)))) (VP (VBZ is) (VP (VBG walking) (PP (IN on) (NP (NN hopscotch) (NNS numbers))))) (. .)))	(ROOT (S (NP (DT A) (NN baby)) (VP (VBZ walks) (PP (IN on) (NP (DT the) (NN ground)))) (. .)))	A young toddler wearing pink sandals is walking on hopscotch numbers.	A baby walks on the ground.	entailment	entailment
1414	3324746155.jpg#4	3324746155.jpg#4r1e	( ( ( a man ) ( wearing blue ) ) ( ( plays soccer ) . ) )	( man ( playing soccer ) )	(ROOT (S (NP (NP (DT a) (NN man)) (VP (VBG wearing) (ADJP (JJ blue)))) (VP (VBZ plays) (NP (NN soccer))) (. .)))	(ROOT (S (VP (VB man) (S (VP (VBG playing) (NP (NN soccer)))))))	a man wearing blue plays soccer.	man playing soccer	entailment	entailment
1415	3324746155.jpg#4	3324746155.jpg#4r1n	( ( ( a man ) ( wearing blue ) ) ( ( plays soccer ) . ) )	( ( man competing ) ( in ( soccer competition ) ) )	(ROOT (S (NP (NP (DT a) (NN man)) (VP (VBG wearing) (ADJP (JJ blue)))) (VP (VBZ plays) (NP (NN soccer))) (. .)))	(ROOT (S (NP (NP (NN man) (VBG competing)) (PP (IN in) (NP (NN soccer) (NN competition))))))	a man wearing blue plays soccer.	man competing in soccer competition	neutral	neutral
1416	3324746155.jpg#4	3324746155.jpg#4r1c	( ( ( a man ) ( wearing blue ) ) ( ( plays soccer ) . ) )	( man ( playing basketball ) )	(ROOT (S (NP (NP (DT a) (NN man)) (VP (VBG wearing) (ADJP (JJ blue)))) (VP (VBZ plays) (NP (NN soccer))) (. .)))	(ROOT (S (VP (VB man) (S (VP (VBG playing) (NP (NN basketball)))))))	a man wearing blue plays soccer.	man playing basketball	contradiction	contradiction
1417	2341904462.jpg#4	2341904462.jpg#4r1c	( ( ( Mothers ( with children ) ) ( talking ( at ( a gathering ) ) ) ) . )	( ( The mothers ) ( ( are ( yelling ( at ( the children ) ) ) ) . ) )	(ROOT (NP (NP (NP (NNS Mothers)) (PP (IN with) (NP (NNS children)))) (VP (VBG talking) (PP (IN at) (NP (DT a) (NN gathering)))) (. .)))	(ROOT (S (NP (DT The) (NNS mothers)) (VP (VBP are) (VP (VBG yelling) (PP (IN at) (NP (DT the) (NNS children))))) (. .)))	Mothers with children talking at a gathering.	The mothers are yelling at the children.	contradiction	contradiction
1418	2341904462.jpg#4	2341904462.jpg#4r1n	( ( ( Mothers ( with children ) ) ( talking ( at ( a gathering ) ) ) ) . )	( They ( ( are ( talking ( about ( thier kids ) ) ) ) . ) )	(ROOT (NP (NP (NP (NNS Mothers)) (PP (IN with) (NP (NNS children)))) (VP (VBG talking) (PP (IN at) (NP (DT a) (NN gathering)))) (. .)))	(ROOT (S (NP (PRP They)) (VP (VBP are) (VP (VBG talking) (PP (IN about) (NP (NN thier) (NNS kids))))) (. .)))	Mothers with children talking at a gathering.	They are talking about thier kids.	neutral	neutral
1419	2341904462.jpg#4	2341904462.jpg#4r1e	( ( ( Mothers ( with children ) ) ( talking ( at ( a gathering ) ) ) ) . )	( ( The mothers ) ( ( are ( having conversations ) ) . ) )	(ROOT (NP (NP (NP (NNS Mothers)) (PP (IN with) (NP (NNS children)))) (VP (VBG talking) (PP (IN at) (NP (DT a) (NN gathering)))) (. .)))	(ROOT (S (NP (DT The) (NNS mothers)) (VP (VBP are) (VP (VBG having) (NP (NNS conversations)))) (. .)))	Mothers with children talking at a gathering.	The mothers are having conversations.	entailment	entailment	entailment	entailment	entailment	entailment
1420	2341904462.jpg#1	2341904462.jpg#1r1c	( ( Two women ) ( ( are ( talking ( while ( children ( are ( sitting ( on ( their laps ) ) ) ) ) ) ) ) . ) )	( ( The man ) ( ( is ( painting ( a house ) ) ) . ) )	(ROOT (S (NP (CD Two) (NNS women)) (VP (VBP are) (VP (VBG talking) (SBAR (IN while) (S (NP (NNS children)) (VP (VBP are) (VP (VBG sitting) (PP (IN on) (NP (PRP$ their) (NNS laps))))))))) (. .)))	(ROOT (S (NP (DT The) (NN man)) (VP (VBZ is) (VP (VBG painting) (NP (DT a) (NN house)))) (. .)))	Two women are talking while children are sitting on their laps.	The man is painting a house.	contradiction	contradiction
1421	2341904462.jpg#1	2341904462.jpg#1r1n	( ( Two women ) ( ( are ( talking ( while ( children ( are ( sitting ( on ( their laps ) ) ) ) ) ) ) ) . ) )	( ( Some women ) ( ( are babysitting ) . ) )	(ROOT (S (NP (CD Two) (NNS women)) (VP (VBP are) (VP (VBG talking) (SBAR (IN while) (S (NP (NNS children)) (VP (VBP are) (VP (VBG sitting) (PP (IN on) (NP (PRP$ their) (NNS laps))))))))) (. .)))	(ROOT (S (NP (DT Some) (NNS women)) (VP (VBP are) (VP (VBG babysitting))) (. .)))	Two women are talking while children are sitting on their laps.	Some women are babysitting.	neutral	neutral
1422	2341904462.jpg#1	2341904462.jpg#1r1e	( ( Two women ) ( ( are ( talking ( while ( children ( are ( sitting ( on ( their laps ) ) ) ) ) ) ) ) . ) )	( ( Some women ) ( ( are talking ) . ) )	(ROOT (S (NP (CD Two) (NNS women)) (VP (VBP are) (VP (VBG talking) (SBAR (IN while) (S (NP (NNS children)) (VP (VBP are) (VP (VBG sitting) (PP (IN on) (NP (PRP$ their) (NNS laps))))))))) (. .)))	(ROOT (S (NP (DT Some) (NNS women)) (VP (VBP are) (VP (VBG talking))) (. .)))	Two women are talking while children are sitting on their laps.	Some women are talking.	entailment	entailment
1423	2341904462.jpg#0	2341904462.jpg#0r1e	( ( ( ( ( Two women ) , ) ( each ( embracing ( a ( little girl ) ) ) ) ) , ) ( ( ( catch up ) ( at ( a ( small ( family gathering ) ) ) ) ) . ) )	( ( 2 women ) ( ( are ( carrying ( little girls ) ) ) . ) )	(ROOT (S (NP (NP (CD Two) (NNS women)) (, ,) (NP (NP (DT each)) (VP (VBG embracing) (NP (DT a) (JJ little) (NN girl)))) (, ,)) (VP (VBP catch) (PRT (RP up)) (PP (IN at) (NP (DT a) (JJ small) (NN family) (NN gathering)))) (. .)))	(ROOT (S (NP (CD 2) (NNS women)) (VP (VBP are) (VP (VBG carrying) (NP (JJ little) (NNS girls)))) (. .)))	Two women, each embracing a little girl, catch up at a small family gathering.	2 women are carrying little girls.	entailment	entailment
1424	2341904462.jpg#0	2341904462.jpg#0r1n	( ( ( ( ( Two women ) , ) ( each ( embracing ( a ( little girl ) ) ) ) ) , ) ( ( ( catch up ) ( at ( a ( small ( family gathering ) ) ) ) ) . ) )	( ( The women ) ( ( were ( ( showing ( their daughters ) ) ( an animal ) ) ) . ) )	(ROOT (S (NP (NP (CD Two) (NNS women)) (, ,) (NP (NP (DT each)) (VP (VBG embracing) (NP (DT a) (JJ little) (NN girl)))) (, ,)) (VP (VBP catch) (PRT (RP up)) (PP (IN at) (NP (DT a) (JJ small) (NN family) (NN gathering)))) (. .)))	(ROOT (S (NP (DT The) (NNS women)) (VP (VBD were) (VP (VBG showing) (NP (PRP$ their) (NNS daughters)) (NP (DT an) (NN animal)))) (. .)))	Two women, each embracing a little girl, catch up at a small family gathering.	The women were showing their daughters an animal.	neutral	neutral
1425	2341904462.jpg#0	2341904462.jpg#0r1c	( ( ( ( ( Two women ) , ) ( each ( embracing ( a ( little girl ) ) ) ) ) , ) ( ( ( catch up ) ( at ( a ( small ( family gathering ) ) ) ) ) . ) )	( ( The women ) ( ( ( left ( their children ) ) behind ) . ) )	(ROOT (S (NP (NP (CD Two) (NNS women)) (, ,) (NP (NP (DT each)) (VP (VBG embracing) (NP (DT a) (JJ little) (NN girl)))) (, ,)) (VP (VBP catch) (PRT (RP up)) (PP (IN at) (NP (DT a) (JJ small) (NN family) (NN gathering)))) (. .)))	(ROOT (S (NP (DT The) (NNS women)) (VP (VBD left) (NP (PRP$ their) (NNS children)) (ADVP (RB behind))) (. .)))	Two women, each embracing a little girl, catch up at a small family gathering.	The women left their children behind.	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
1426	2341904462.jpg#3	2341904462.jpg#3r1n	( ( ( Two women ) ( holding ( children ( talking ( to ( one another ) ) ) ) ) ) . )	( ( The women ) ( ( are ( having ( ( a playdate ) ( with ( their toddlers ) ) ) ) ) . ) )	(ROOT (NP (NP (CD Two) (NNS women)) (VP (VBG holding) (NP (NP (NNS children)) (VP (VBG talking) (PP (TO to) (NP (CD one) (DT another)))))) (. .)))	(ROOT (S (NP (DT The) (NNS women)) (VP (VBP are) (VP (VBG having) (NP (NP (DT a) (NN playdate)) (PP (IN with) (NP (PRP$ their) (NNS toddlers)))))) (. .)))	Two women holding children talking to one another.	The women are having a playdate with their toddlers.	neutral	neutral	neutral	neutral	neutral	neutral
1427	2341904462.jpg#3	2341904462.jpg#3r1c	( ( ( Two women ) ( holding ( children ( talking ( to ( one another ) ) ) ) ) ) . )	( ( Two women ) ( ( are ( running ( at ( ( the park ) ( looking ( for ( their children ) ) ) ) ) ) ) . ) )	(ROOT (NP (NP (CD Two) (NNS women)) (VP (VBG holding) (NP (NP (NNS children)) (VP (VBG talking) (PP (TO to) (NP (CD one) (DT another)))))) (. .)))	(ROOT (S (NP (CD Two) (NNS women)) (VP (VBP are) (VP (VBG running) (PP (IN at) (NP (NP (DT the) (NN park)) (VP (VBG looking) (PP (IN for) (NP (PRP$ their) (NNS children)))))))) (. .)))	Two women holding children talking to one another.	Two women are running at the park looking for their children.	contradiction	contradiction
1428	2341904462.jpg#3	2341904462.jpg#3r1e	( ( ( Two women ) ( holding ( children ( talking ( to ( one another ) ) ) ) ) ) . )	( There ( ( are ( ( ( at least ) four ) people ) ) . ) )	(ROOT (NP (NP (CD Two) (NNS women)) (VP (VBG holding) (NP (NP (NNS children)) (VP (VBG talking) (PP (TO to) (NP (CD one) (DT another)))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBP are) (NP (QP (IN at) (JJS least) (CD four)) (NNS people))) (. .)))	Two women holding children talking to one another.	There are at least four people.	entailment	entailment
1429	2341904462.jpg#2	2341904462.jpg#2r1c	( ( ( ( ( Two women ) , ) ( each ( with ( a child ) ) ) ) , ) ( ( look ( at ( each other ) ) ) . ) )	( ( The women ) ( have ( no kids ) ) )	(ROOT (S (NP (NP (CD Two) (NNS women)) (, ,) (NP (NP (DT each)) (PP (IN with) (NP (DT a) (NN child)))) (, ,)) (VP (VBP look) (PP (IN at) (NP (DT each) (JJ other)))) (. .)))	(ROOT (S (NP (DT The) (NNS women)) (VP (VBP have) (NP (DT no) (NNS kids)))))	Two women, each with a child, look at each other.	The women have no kids	contradiction	contradiction
1430	2341904462.jpg#2	2341904462.jpg#2r1e	( ( ( ( ( Two women ) , ) ( each ( with ( a child ) ) ) ) , ) ( ( look ( at ( each other ) ) ) . ) )	( Women ( are ( with ( their kids ) ) ) )	(ROOT (S (NP (NP (CD Two) (NNS women)) (, ,) (NP (NP (DT each)) (PP (IN with) (NP (DT a) (NN child)))) (, ,)) (VP (VBP look) (PP (IN at) (NP (DT each) (JJ other)))) (. .)))	(ROOT (S (NP (NNP Women)) (VP (VBP are) (PP (IN with) (NP (PRP$ their) (NNS kids))))))	Two women, each with a child, look at each other.	Women are with their kids	entailment	entailment
1431	2341904462.jpg#2	2341904462.jpg#2r1n	( ( ( ( ( Two women ) , ) ( each ( with ( a child ) ) ) ) , ) ( ( look ( at ( each other ) ) ) . ) )	( ( The kids ) ( are small ) )	(ROOT (S (NP (NP (CD Two) (NNS women)) (, ,) (NP (NP (DT each)) (PP (IN with) (NP (DT a) (NN child)))) (, ,)) (VP (VBP look) (PP (IN at) (NP (DT each) (JJ other)))) (. .)))	(ROOT (S (NP (DT The) (NNS kids)) (VP (VBP are) (ADJP (JJ small)))))	Two women, each with a child, look at each other.	The kids are small	neutral	neutral
1432	3146232740.jpg#0	3146232740.jpg#0r1c	( ( A ( black-and-white dog ) ) ( ( ( ( carries ( a stick ) ) ( in ( his mouth ) ) ) ( as ( he ( swims ( in ( the ( clear water ) ) ) ) ) ) ) . ) )	( ( The water ) ( is empty ) )	(ROOT (S (NP (DT A) (JJ black-and-white) (NN dog)) (VP (VBZ carries) (NP (DT a) (NN stick)) (PP (IN in) (NP (PRP$ his) (NN mouth))) (SBAR (IN as) (S (NP (PRP he)) (VP (VBZ swims) (PP (IN in) (NP (DT the) (JJ clear) (NN water))))))) (. .)))	(ROOT (S (NP (DT The) (NN water)) (VP (VBZ is) (ADJP (JJ empty)))))	A black-and-white dog carries a stick in his mouth as he swims in the clear water.	The water is empty	contradiction	contradiction
1433	3146232740.jpg#0	3146232740.jpg#0r1e	( ( A ( black-and-white dog ) ) ( ( ( ( carries ( a stick ) ) ( in ( his mouth ) ) ) ( as ( he ( swims ( in ( the ( clear water ) ) ) ) ) ) ) . ) )	( ( A dog ) ( is outside ) )	(ROOT (S (NP (DT A) (JJ black-and-white) (NN dog)) (VP (VBZ carries) (NP (DT a) (NN stick)) (PP (IN in) (NP (PRP$ his) (NN mouth))) (SBAR (IN as) (S (NP (PRP he)) (VP (VBZ swims) (PP (IN in) (NP (DT the) (JJ clear) (NN water))))))) (. .)))	(ROOT (S (NP (DT A) (NN dog)) (VP (VBZ is) (ADVP (RB outside)))))	A black-and-white dog carries a stick in his mouth as he swims in the clear water.	A dog is outside	entailment	entailment
